Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3078,Fairfield,14197,1280000.0,59.0,2815000.0,520000.0,660000.0,1045000.0,1500000.0,2255000.0,1164000.0,73.0,2850000.0,649000.0,43.0,30.0,570.0,131.0,1100.0,275.0
3060,Fawkner,14297,683000.0,160.0,1977000.0,420000.0,500000.0,605000.0,745000.0,860000.0,650000.0,186.0,2320000.0,390000.0,106.0,73.0,410.0,241.0,1174.0,275.0
3156,Ferntree Gully,14407,683000.0,43.0,1115000.0,490000.0,503000.0,615000.0,770000.0,990000.0,640000.0,56.0,1250000.0,465000.0,14.0,11.0,410.0,29.0,510.0,250.0
3786,Ferny Creek,14457,950000.0,22.0,2487000.0,502000.0,532000.0,725000.0,1120000.0,1750000.0,868000.0,34.0,2050000.0,530000.0,2.0,2.0,495.0,11.0,950.0,370.0
3065,Fitzroy,14527,1393000.0,80.0,4625000.0,202000.0,900000.0,1193000.0,1825000.0,2900000.0,1550000.0,93.0,6900000.0,200000.0,69.0,47.0,680.0,242.0,2000.0,295.0
3068,Fitzroy North,14567,1445000.0,120.0,3300000.0,700000.0,830000.0,1210000.0,1685000.0,2467000.0,1355000.0,134.0,3950000.0,115000.0,89.0,66.0,670.0,328.0,,300.0
3031,Flemington,14617,1081000.0,124.0,2165000.0,383000.0,595000.0,817000.0,1300000.0,1620000.0,1025000.0,149.0,2200000.0,389000.0,100.0,69.0,580.0,362.0,1500.0,345.0
3011,Footscray,14717,990000.0,86.0,2365000.0,351000.0,670000.0,858000.0,1210000.0,1650000.0,900000.0,100.0,2400000.0,330000.0,60.0,35.0,550.0,204.0,1200.0,250.0
3131,Forest Hill,14827,960000.0,144.0,1815000.0,430000.0,660000.0,840000.0,1120000.0,1690000.0,925000.0,169.0,4320000.0,430000.0,115.0,83.0,440.0,205.0,750.0,100.0
3199,Frankston,14947,815000.0,276.0,9635000.0,450000.0,610000.0,710000.0,1007000.0,1700000.0,800000.0,340.0,9500000.0,65000.0,68.0,36.0,475.0,231.0,1100.0,310.0
3200,Frankston North,15007,444000.0,77.0,600000.0,265000.0,408000.0,424000.0,470000.0,515000.0,420000.0,132.0,550000.0,250000.0,15.0,3.0,330.0,189.0,430.0,260.0
3199,Frankston South,15027,815000.0,276.0,9635000.0,450000.0,610000.0,710000.0,1007000.0,1700000.0,800000.0,340.0,9500000.0,65000.0,68.0,36.0,475.0,231.0,1100.0,310.0
3185,Gardenvale,15237,,7.0,2520000.0,1270000.0,,,,,,9.0,4400000.0,780000.0,6.0,5.0,660.0,19.0,2500.0,400.0
3043,Gladstone Park,15787,610000.0,75.0,1350000.0,295000.0,330000.0,555000.0,652000.0,750000.0,547000.0,81.0,3431000.0,295000.0,59.0,40.0,400.0,192.0,1050.0,92.0
3163,Glen Huntly,15877,1329000.0,16.0,2211000.0,640000.0,640000.0,850000.0,1500000.0,2211000.0,,16.0,1700000.0,650000.0,14.0,11.0,600.0,39.0,1350.0,270.0
3146,Glen Iris,15907,1890000.0,237.0,5250000.0,315000.0,850000.0,1600000.0,2400000.0,3360000.0,1765000.0,312.0,5250000.0,719000.0,200.0,136.0,700.0,346.0,1895.0,280.0
3150,Glen Waverley,15957,1100000.0,184.0,4619000.0,660000.0,820000.0,942000.0,1290000.0,2200000.0,1100000.0,233.0,6700000.0,200000.0,134.0,99.0,520.0,238.0,1000.0,375.0
3046,Glenroy,16477,753000.0,98.0,1687000.0,290000.0,510000.0,640000.0,930000.0,1175000.0,740000.0,128.0,1600000.0,260000.0,64.0,40.0,443.0,200.0,650.0,250.0
3043,Gowanbrae,16877,610000.0,75.0,1350000.0,295000.0,330000.0,555000.0,652000.0,750000.0,547000.0,81.0,3431000.0,295000.0,59.0,40.0,400.0,192.0,1050.0,92.0
3088,Greensborough,17297,900000.0,45.0,1250000.0,648000.0,670000.0,805000.0,1013000.0,1160000.0,870000.0,49.0,1200000.0,590000.0,17.0,12.0,595.0,15.0,800.0,450.0
3059,Greenvale,17317,705000.0,212.0,1900000.0,340000.0,500000.0,595000.0,830000.0,1200000.0,622000.0,741.0,4700000.0,10000.0,177.0,105.0,430.0,243.0,1500.0,108.0
3807,Guys Hill,17497,,2.0,1300000.0,920000.0,,,,,,2.0,1425000.0,890000.0,,,,,,
3046,Hadfield,17537,753000.0,98.0,1687000.0,290000.0,510000.0,640000.0,930000.0,1175000.0,740000.0,128.0,1600000.0,260000.0,64.0,40.0,443.0,200.0,650.0,250.0
3803,Hallam,17567,,,,,,,,,,,,,,,,,,
3188,Hampton,17737,1186000.0,66.0,1750000.0,560000.0,755000.0,1070000.0,1385000.0,1505000.0,1195000.0,79.0,1650000.0,560000.0,52.0,33.0,623.0,110.0,1130.0,345.0
3188,Hampton East,17757,1186000.0,66.0,1750000.0,560000.0,755000.0,1070000.0,1385000.0,1505000.0,1195000.0,79.0,1650000.0,560000.0,52.0,33.0,623.0,110.0,1130.0,345.0
3976,Hampton Park,17807,535000.0,212.0,900000.0,321000.0,463000.0,500000.0,572000.0,635000.0,500000.0,439.0,1800000.0,60000.0,23.0,8.0,360.0,491.0,595.0,280.0
3806,Harkaway,17897,960000.0,15.0,1912000.0,655000.0,655000.0,750000.0,1255000.0,1912000.0,983000.0,15.0,3750000.0,650000.0,2.0,1.0,,7.0,1500.0,360.0
3122,Hawthorn,18087,2255000.0,160.0,10175000.0,252000.0,1073000.0,1675000.0,3350000.0,6700000.0,2300000.0,170.0,40000000.0,252000.0,97.0,76.0,680.0,340.0,4000.0,230.0
3123,Hawthorn East,18117,1970000.0,145.0,9138000.0,658000.0,1112000.0,1510000.0,2850000.0,4100000.0,1925000.0,164.0,9750000.0,365000.0,109.0,69.0,720.0,243.0,2400.0,250.0
3202,Heatherton,18327,967000.0,37.0,1200000.0,680000.0,691000.0,845000.0,1050000.0,1152000.0,940000.0,110.0,1250000.0,650000.0,10.0,3.0,595.0,47.0,1200.0,350.0
3135,Heathmont,18347,821000.0,130.0,1635000.0,500000.0,571000.0,720000.0,910000.0,1200000.0,775000.0,150.0,2700000.0,450000.0,64.0,39.0,430.0,185.0,750.0,200.0
3084,Heidelberg,18387,963000.0,63.0,1605000.0,650000.0,725000.0,850000.0,1065000.0,1300000.0,895000.0,72.0,1300000.0,640000.0,39.0,33.0,485.0,73.0,735.0,330.0
3081,Heidelberg Heights,18397,680000.0,76.0,1105000.0,430000.0,495000.0,575000.0,750000.0,890000.0,620000.0,90.0,950000.0,150000.0,33.0,22.0,388.0,144.0,630.0,260.0
3081,Heidelberg West,18427,680000.0,76.0,1105000.0,430000.0,495000.0,575000.0,750000.0,890000.0,620000.0,90.0,950000.0,150000.0,33.0,22.0,388.0,144.0,630.0,260.0
3190,Highett,18717,1246000.0,164.0,3601000.0,380000.0,708000.0,985000.0,1370000.0,1658000.0,1050000.0,188.0,4800000.0,360000.0,125.0,83.0,605.0,223.0,1200.0,330.0
3037,Hillside,18837,701000.0,142.0,1200000.0,422000.0,480000.0,620000.0,795000.0,958000.0,680000.0,199.0,1360000.0,395000.0,88.0,41.0,440.0,132.0,800.0,350.0
3029,Hoppers Crossing,19067,576000.0,409.0,1100000.0,190000.0,407000.0,520000.0,625000.0,758000.0,546000.0,1853.0,3500000.0,15000.0,19.0,9.0,400.0,903.0,630.0,320.0
3166,Hughesdale,19257,934000.0,62.0,2100000.0,425000.0,666000.0,848000.0,1094000.0,1567000.0,930000.0,90.0,4450000.0,380000.0,43.0,34.0,510.0,180.0,1600.0,170.0
3166,Huntingdale,19317,934000.0,62.0,2100000.0,425000.0,666000.0,848000.0,1094000.0,1567000.0,930000.0,90.0,4450000.0,380000.0,43.0,34.0,510.0,180.0,1600.0,170.0
3099,Hurstbridge,19387,718000.0,52.0,1340000.0,500000.0,550000.0,655000.0,860000.0,1200000.0,700000.0,61.0,1280000.0,520000.0,5.0,4.0,490.0,31.0,900.0,350.0
3079,Ivanhoe,19767,1765000.0,39.0,3950000.0,822000.0,1190000.0,1485000.0,2525000.0,3525000.0,1950000.0,44.0,4000000.0,1225000.0,28.0,18.0,650.0,43.0,1200.0,340.0
3079,Ivanhoe East,19787,1765000.0,39.0,3950000.0,822000.0,1190000.0,1485000.0,2525000.0,3525000.0,1950000.0,44.0,4000000.0,1225000.0,28.0,18.0,650.0,43.0,1200.0,340.0
3047,Jacana,19797,528000.0,28.0,753000.0,363000.0,416000.0,500000.0,600000.0,636000.0,540000.0,37.0,1400000.0,380000.0,20.0,16.0,350.0,59.0,410.0,280.0
3977,Junction Village,20197,600000.0,136.0,1345000.0,405000.0,468000.0,535000.0,650000.0,799000.0,580000.0,161.0,5000000.0,410000.0,10.0,6.0,440.0,66.0,800.0,320.0
3791,Kallista,20337,850000.0,17.0,1700000.0,510000.0,510000.0,725000.0,1080000.0,1700000.0,795000.0,26.0,1640000.0,410000.0,2.0,,,6.0,550.0,290.0
3766,Kalorama,20347,670000.0,29.0,1200000.0,480000.0,500000.0,585000.0,763000.0,1060000.0,650000.0,36.0,1230000.0,400000.0,3.0,1.0,,9.0,620.0,320.0
3021,Kealba,20817,590000.0,327.0,1300000.0,365000.0,450000.0,535000.0,643000.0,757000.0,590000.0,527.0,1460000.0,34000.0,135.0,51.0,360.0,590.0,1517.0,240.0
3036,Keilor,20857,,,,,,,,,,,,,,,,1.0,,
3038,Keilor Downs,20887,750000.0,91.0,1730000.0,425000.0,580000.0,690000.0,870000.0,1320000.0,673000.0,178.0,1755000.0,67000.0,63.0,31.0,450.0,118.0,1695.0,350.0
3033,Keilor East,20897,832000.0,221.0,1500000.0,525000.0,600000.0,725000.0,950000.0,1191000.0,850000.0,240.0,2400000.0,15000.0,168.0,110.0,450.0,268.0,1000.0,300.0
3038,Keilor Lodge,20917,750000.0,91.0,1730000.0,425000.0,580000.0,690000.0,870000.0,1320000.0,673000.0,178.0,1755000.0,67000.0,63.0,31.0,450.0,118.0,1695.0,350.0
3036,Keilor North,20927,,,,,,,,,,,,,,,,1.0,,
3042,Keilor Park,20957,1050000.0,86.0,1744000.0,590000.0,657000.0,860000.0,1200000.0,1560000.0,950000.0,113.0,1770000.0,70000.0,70.0,32.0,515.0,140.0,1150.0,240.0
3031,Kensington,21037,1081000.0,124.0,2165000.0,383000.0,595000.0,817000.0,1300000.0,1620000.0,1025000.0,149.0,2200000.0,389000.0,100.0,69.0,580.0,362.0,1500.0,345.0
3101,Kew,21137,2180000.0,268.0,8200000.0,525000.0,1025000.0,1640000.0,3095000.0,5425000.0,2300000.0,363.0,18000000.0,400000.0,182.0,125.0,750.0,403.0,4200.0,200.0
3102,Kew East,21167,1827000.0,70.0,5700000.0,728000.0,882000.0,1570000.0,2171000.0,3038000.0,1745000.0,86.0,6180000.0,775000.0,54.0,40.0,685.0,86.0,2000.0,380.0
3173,Keysborough,21197,745000.0,328.0,1560000.0,475000.0,555000.0,660000.0,880000.0,1285000.0,760000.0,524.0,3950000.0,380000.0,141.0,80.0,480.0,459.0,2500.0,150.0
3137,Kilsyth,21497,845000.0,21.0,2300000.0,632000.0,650000.0,730000.0,930000.0,1930000.0,800000.0,24.0,2350000.0,565000.0,2.0,1.0,,9.0,550.0,370.0
3137,Kilsyth South,21527,845000.0,21.0,2300000.0,632000.0,650000.0,730000.0,930000.0,1930000.0,800000.0,24.0,2350000.0,565000.0,2.0,1.0,,9.0,550.0,370.0
3021,Kings Park,21657,590000.0,327.0,1300000.0,365000.0,450000.0,535000.0,643000.0,757000.0,590000.0,527.0,1460000.0,34000.0,135.0,51.0,360.0,590.0,1517.0,240.0
3083,Kingsbury,21677,662000.0,35.0,1230000.0,507000.0,510000.0,600000.0,733000.0,960000.0,610000.0,44.0,1100000.0,475000.0,23.0,13.0,400.0,94.0,650.0,105.0
3012,Kingsville,21717,788000.0,130.0,2480000.0,423000.0,629000.0,716000.0,957000.0,1222000.0,740000.0,153.0,1450000.0,295000.0,95.0,62.0,470.0,277.0,850.0,165.0
3180,Knoxfield,21867,778000.0,88.0,1600000.0,575000.0,600000.0,700000.0,868000.0,1052000.0,760000.0,110.0,1680000.0,440000.0,55.0,38.0,440.0,136.0,685.0,320.0
3144,Kooyong,22117,2473000.0,103.0,7060000.0,700000.0,1235000.0,1721000.0,3125000.0,4750000.0,2475000.0,120.0,5900000.0,530000.0,76.0,53.0,840.0,123.0,2100.0,350.0
3337,Kurunjang,22327,455000.0,153.0,730000.0,265000.0,340000.0,382000.0,508000.0,600000.0,455000.0,265.0,950000.0,40000.0,7.0,1.0,330.0,188.0,,161.0
3075,Lalor,22937,601000.0,226.0,1320000.0,363000.0,485000.0,550000.0,656000.0,830000.0,620000.0,345.0,1600000.0,340000.0,179.0,124.0,380.0,405.0,,260.0
3910,Langwarrin,23137,639000.0,285.0,1500000.0,430000.0,507000.0,585000.0,740000.0,966000.0,598000.0,420.0,1520000.0,145000.0,10.0,5.0,430.0,197.0,750.0,250.0
3911,Langwarrin South,23177,,8.0,1750000.0,1030000.0,,,,,1230000.0,14.0,1800000.0,770000.0,3.0,2.0,,1.0,750.0,750.0
3028,Laverton,23307,650000.0,68.0,1010000.0,435000.0,530000.0,600000.0,705000.0,775000.0,643000.0,88.0,870000.0,400000.0,7.0,6.0,390.0,108.0,530.0,300.0
3026,Laverton North,23327,,,,,,,,,,,,,,,,,,
3140,Lilydale,23747,682000.0,259.0,1600000.0,235000.0,484000.0,560000.0,790000.0,1100000.0,680000.0,358.0,1800000.0,240000.0,16.0,8.0,400.0,219.0,610.0,170.0
3093,Lower Plenty,24457,915000.0,55.0,3450000.0,390000.0,505000.0,742000.0,1760000.0,3000000.0,1005000.0,66.0,4000000.0,390000.0,26.0,18.0,468.0,46.0,1700.0,260.0
3975,Lynbrook,24557,666000.0,112.0,1243000.0,400000.0,455000.0,599000.0,776000.0,1010000.0,690000.0,281.0,1100000.0,355000.0,13.0,5.0,430.0,178.0,690.0,330.0
3975,Lyndhurst,24577,666000.0,112.0,1243000.0,400000.0,455000.0,599000.0,776000.0,1010000.0,690000.0,281.0,1100000.0,355000.0,13.0,5.0,430.0,178.0,690.0,330.0
3156,Lysterfield,24607,683000.0,43.0,1115000.0,490000.0,503000.0,615000.0,770000.0,990000.0,640000.0,56.0,1250000.0,465000.0,14.0,11.0,410.0,29.0,510.0,250.0
3156,Lysterfield South,24617,683000.0,43.0,1115000.0,490000.0,503000.0,615000.0,770000.0,990000.0,640000.0,56.0,1250000.0,465000.0,14.0,11.0,410.0,29.0,510.0,250.0
3782,Macclesfield,24647,,8.0,1430000.0,1060000.0,,,,,1050000.0,12.0,1260000.0,800000.0,,,,1.0,350.0,350.0
3938,McCrae,25587,795000.0,76.0,2165000.0,493000.0,500000.0,620000.0,965000.0,1850000.0,850000.0,112.0,1950000.0,219000.0,39.0,17.0,420.0,53.0,1400.0,295.0
3204,McKinnon,25657,1392000.0,73.0,2950000.0,418000.0,725000.0,1115000.0,1700000.0,2100000.0,1380000.0,79.0,2900000.0,390000.0,54.0,37.0,650.0,134.0,1190.0,300.0
3085,Macleod,24687,840000.0,31.0,1368000.0,623000.0,655000.0,773000.0,955000.0,1230000.0,760000.0,35.0,1360000.0,580000.0,19.0,12.0,450.0,37.0,720.0,360.0
3012,Maidstone,24877,788000.0,130.0,2480000.0,423000.0,629000.0,716000.0,957000.0,1222000.0,740000.0,153.0,1450000.0,295000.0,95.0,62.0,470.0,277.0,850.0,165.0
3144,Malvern,25047,2473000.0,103.0,7060000.0,700000.0,1235000.0,1721000.0,3125000.0,4750000.0,2475000.0,120.0,5900000.0,530000.0,76.0,53.0,840.0,123.0,2100.0,350.0
3145,Malvern East,25077,1755000.0,210.0,7610000.0,405000.0,910000.0,1300000.0,2228000.0,4025000.0,1770000.0,270.0,11000000.0,185000.0,186.0,112.0,650.0,377.0,3350.0,145.0
3032,Maribyrnong,25307,1250000.0,10.0,3000000.0,800000.0,800000.0,1000000.0,1785000.0,3000000.0,1300000.0,17.0,8000000.0,415000.0,9.0,5.0,480.0,19.0,850.0,380.0
3048,Meadow Heights,25717,540000.0,87.0,5050000.0,305000.0,412000.0,500000.0,590000.0,652000.0,490000.0,206.0,900000.0,270000.0,45.0,21.0,380.0,202.0,2500.0,315.0
3045,Melbourne Airport,25907,,,,,,,,,,,,,,,,,,
3338,Melton South,25997,399000.0,163.0,3780000.0,210000.0,330000.0,370000.0,449000.0,557000.0,438000.0,651.0,1150000.0,36000.0,8.0,3.0,320.0,380.0,550.0,201.0
3337,Melton West,26007,455000.0,153.0,730000.0,265000.0,340000.0,382000.0,508000.0,600000.0,455000.0,265.0,950000.0,40000.0,7.0,1.0,330.0,188.0,,161.0
3194,Mentone,26087,,,,,,,,,,,,,,,,,,
3159,Menzies Creek,26107,713000.0,24.0,1320000.0,521000.0,525000.0,592000.0,795000.0,1000000.0,673000.0,30.0,1300000.0,440000.0,,,423.0,12.0,620.0,350.0
3754,Mernda,26237,562000.0,325.0,1353000.0,280000.0,480000.0,520000.0,625000.0,805000.0,540000.0,595.0,1950000.0,70000.0,121.0,67.0,390.0,619.0,1695.0,160.0
3064,Mickleham,26487,575000.0,223.0,1190000.0,371000.0,475000.0,529000.0,620000.0,720000.0,540000.0,346.0,1200000.0,340000.0,116.0,69.0,405.0,343.0,700.0,90.0
3206,Middle Park,26507,2750000.0,42.0,12300000.0,742000.0,1450000.0,1950000.0,3575000.0,5565000.0,2735000.0,47.0,13000000.0,1450000.0,30.0,15.0,790.0,104.0,2500.0,330.0
3082,Mill Park,26637,670000.0,261.0,1055000.0,299000.0,490000.0,595000.0,726000.0,905000.0,640000.0,318.0,1365000.0,64000.0,226.0,175.0,380.0,447.0,1738.0,170.0
3132,Mitcham,26977,974000.0,192.0,2200000.0,305000.0,650000.0,828000.0,1140000.0,1650000.0,900000.0,220.0,3500000.0,300000.0,133.0,96.0,450.0,289.0,800.0,315.0
3793,Monbulk,27267,658000.0,44.0,1275000.0,533000.0,550000.0,610000.0,770000.0,950000.0,643000.0,70.0,1500000.0,420000.0,1.0,,390.0,22.0,500.0,200.0
3127,Mont Albert,27307,1730000.0,155.0,5450000.0,715000.0,935000.0,1420000.0,2290000.0,3290000.0,1665000.0,176.0,4500000.0,30000.0,133.0,85.0,660.0,189.0,2000.0,170.0
3129,Mont Albert North,27337,1375000.0,60.0,2670000.0,737000.0,890000.0,1200000.0,1700000.0,2510000.0,1475000.0,79.0,2700000.0,600000.0,51.0,38.0,595.0,82.0,900.0,161.0
3094,Montmorency,27387,865000.0,122.0,1600000.0,512000.0,655000.0,780000.0,952000.0,1335000.0,820000.0,147.0,2100000.0,480000.0,83.0,52.0,470.0,105.0,980.0,250.0
3765,Montrose,27397,733000.0,80.0,2500000.0,532000.0,570000.0,670000.0,870000.0,1300000.0,690000.0,105.0,2450000.0,495000.0,2.0,,430.0,25.0,895.0,390.0
3039,Moonee Ponds,27497,1295000.0,136.0,6000000.0,523000.0,675000.0,1015000.0,1505000.0,2500000.0,1250000.0,179.0,20000000.0,79000.0,116.0,75.0,550.0,332.0,,235.0
3194,Moorabbin Airport,27617,,,,,,,,,,,,,,,,,,
3189,Moorabbin,27577,1075000.0,98.0,1590000.0,525000.0,725000.0,945000.0,1225000.0,1350000.0,1050000.0,118.0,1800000.0,450000.0,77.0,59.0,530.0,126.0,1050.0,300.0
3933,Moorooduc,27687,,3.0,1300000.0,925000.0,,,,,,1.0,1350000.0,1350000.0,,,,3.0,1200.0,515.0
3138,Mooroolbark,27707,677000.0,355.0,1970000.0,330000.0,520000.0,606000.0,766000.0,950000.0,650000.0,396.0,4300000.0,295000.0,43.0,23.0,420.0,293.0,750.0,96.0
3195,Mordialloc,27817,1310000.0,24.0,1780000.0,606000.0,672000.0,975000.0,1460000.0,1770000.0,1300000.0,28.0,1899000.0,630000.0,8.0,4.0,620.0,29.0,875.0,470.0
3931,Mornington,27897,846000.0,470.0,5500000.0,399000.0,535000.0,690000.0,1180000.0,1800000.0,850000.0,563.0,19000000.0,53000.0,83.0,38.0,495.0,281.0,4780.0,295.0
3767,Mount Dandenong,28157,702000.0,26.0,1350000.0,570000.0,573000.0,640000.0,975000.0,1190000.0,780000.0,41.0,2600000.0,510000.0,,,520.0,11.0,690.0,400.0
3930,Mount Eliza,28217,1200000.0,323.0,6425000.0,525000.0,810000.0,975000.0,1620000.0,2850000.0,1250000.0,442.0,7481000.0,150000.0,40.0,17.0,698.0,158.0,2500.0,260.0
3796,Mount Evelyn,28237,666000.0,133.0,1550000.0,455000.0,520000.0,602000.0,758000.0,1100000.0,625000.0,161.0,1600000.0,338000.0,3.0,3.0,430.0,35.0,600.0,180.0
3934,Mount Martha,28317,1005000.0,370.0,9500000.0,463000.0,615000.0,804000.0,1450000.0,2475000.0,1000000.0,542.0,6000000.0,75000.0,20.0,7.0,550.0,210.0,2250.0,300.0
3149,Mount Waverley,28457,1287000.0,479.0,3600000.0,500000.0,890000.0,1100000.0,1481000.0,2110000.0,1280000.0,630.0,5400000.0,618000.0,367.0,251.0,550.0,659.0,1450.0,210.0
3170,Mulgrave,29167,848000.0,236.0,2900000.0,633000.0,668000.0,780000.0,975000.0,1225000.0,850000.0,282.0,2900000.0,385000.0,178.0,135.0,480.0,363.0,990.0,83.0
3804,Narre Warren East,30037,1169000.0,68.0,2200000.0,600000.0,705000.0,973000.0,1400000.0,2100000.0,1200000.0,119.0,14000000.0,623000.0,20.0,7.0,563.0,19.0,1200.0,360.0
3804,Narre Warren North,30047,1169000.0,68.0,2200000.0,600000.0,705000.0,973000.0,1400000.0,2100000.0,1200000.0,119.0,14000000.0,623000.0,20.0,7.0,563.0,19.0,1200.0,360.0
3805,Narre Warren South,30077,595000.0,347.0,1350000.0,403000.0,490000.0,550000.0,640000.0,750000.0,580000.0,481.0,40000000.0,350000.0,19.0,13.0,375.0,554.0,699.0,295.0
3805,Narre Warren,30017,595000.0,347.0,1350000.0,403000.0,490000.0,550000.0,640000.0,750000.0,580000.0,481.0,40000000.0,350000.0,19.0,13.0,375.0,554.0,699.0,295.0
3015,Newport,30557,940000.0,45.0,1474000.0,715000.0,725000.0,820000.0,1100000.0,1300000.0,900000.0,58.0,1420000.0,635000.0,35.0,19.0,530.0,102.0,2760.0,345.0
3042,Niddrie,30687,1050000.0,86.0,1744000.0,590000.0,657000.0,860000.0,1200000.0,1560000.0,950000.0,113.0,1770000.0,70000.0,70.0,32.0,515.0,140.0,1150.0,240.0
3174,Noble Park,30827,615000.0,55.0,880000.0,430000.0,500000.0,590000.0,678000.0,760000.0,600000.0,78.0,860000.0,440000.0,23.0,14.0,370.0,101.0,450.0,310.0
3174,Noble Park North,30847,615000.0,55.0,880000.0,430000.0,500000.0,590000.0,678000.0,760000.0,600000.0,78.0,860000.0,440000.0,23.0,14.0,370.0,101.0,450.0,310.0
3051,North Melbourne,31037,1300000.0,81.0,3500000.0,357000.0,720000.0,930000.0,1606000.0,2300000.0,1250000.0,101.0,3500000.0,25000.0,49.0,32.0,630.0,327.0,,50.0
3113,North Warrandyte,31077,1100000.0,77.0,4728000.0,700000.0,725000.0,895000.0,1750000.0,2650000.0,1100000.0,104.0,5250000.0,650000.0,25.0,11.0,605.0,26.0,1250.0,310.0
3070,Northcote,31107,1312000.0,273.0,4465000.0,455000.0,770000.0,1075000.0,1600000.0,2450000.0,1250000.0,314.0,4000000.0,455000.0,208.0,145.0,650.0,514.0,1400.0,270.0
3168,Notting Hill,31177,880000.0,19.0,1527000.0,400000.0,400000.0,800000.0,1101000.0,1527000.0,900000.0,29.0,1800000.0,390000.0,8.0,7.0,450.0,57.0,720.0,139.0
3131,Nunawading,31307,960000.0,144.0,1815000.0,430000.0,660000.0,840000.0,1120000.0,1690000.0,925000.0,169.0,4320000.0,430000.0,115.0,83.0,440.0,205.0,750.0,100.0
3046,Oak Park,31507,753000.0,98.0,1687000.0,290000.0,510000.0,640000.0,930000.0,1175000.0,740000.0,128.0,1600000.0,260000.0,64.0,40.0,443.0,200.0,650.0,250.0
3063,Oaklands Junction,31517,,,,,,,,,,1.0,2444000.0,2444000.0,,,,1.0,415.0,415.0
3166,Oakleigh,31547,934000.0,62.0,2100000.0,425000.0,666000.0,848000.0,1094000.0,1567000.0,930000.0,90.0,4450000.0,380000.0,43.0,34.0,510.0,180.0,1600.0,170.0
3166,Oakleigh East,31567,934000.0,62.0,2100000.0,425000.0,666000.0,848000.0,1094000.0,1567000.0,930000.0,90.0,4450000.0,380000.0,43.0,34.0,510.0,180.0,1600.0,170.0
3167,Oakleigh South,31597,930000.0,106.0,1700000.0,545000.0,675000.0,840000.0,1060000.0,1240000.0,880000.0,146.0,1750000.0,539000.0,90.0,65.0,530.0,112.0,1000.0,350.0
3788,Olinda,31667,792000.0,35.0,1750000.0,542000.0,590000.0,700000.0,860000.0,1420000.0,765000.0,48.0,2950000.0,510000.0,1.0,,450.0,25.0,1050.0,300.0
3204,Ormond,31767,1392000.0,73.0,2950000.0,418000.0,725000.0,1115000.0,1700000.0,2100000.0,1380000.0,79.0,2900000.0,390000.0,54.0,37.0,650.0,134.0,1190.0,300.0
3810,Pakenham,31947,540000.0,660.0,5800000.0,255000.0,405000.0,505000.0,605000.0,765000.0,484000.0,1654.0,1700000.0,44000.0,32.0,12.0,360.0,1554.0,750.0,88.0
3759,Panton Hill,32007,,7.0,1937000.0,805000.0,,,,,,8.0,1890000.0,750000.0,3.0,3.0,,5.0,1150.0,550.0
3114,Park Orchards,32077,1757000.0,41.0,3250000.0,780000.0,1176000.0,1460000.0,2000000.0,2880000.0,1630000.0,60.0,6825000.0,925000.0,3.0,1.0,875.0,19.0,1550.0,450.0
3195,Parkdale,32097,1310000.0,24.0,1780000.0,606000.0,672000.0,975000.0,1460000.0,1770000.0,1300000.0,28.0,1899000.0,630000.0,8.0,4.0,620.0,29.0,875.0,470.0
3052,Parkville,32107,1658000.0,20.0,3250000.0,463000.0,463000.0,1230000.0,2040000.0,2870000.0,1370000.0,34.0,3600000.0,340000.0,15.0,6.0,665.0,110.0,1500.0,225.0
3044,Pascoe Vale South,32177,756000.0,264.0,1870000.0,445000.0,520000.0,630000.0,895000.0,1315000.0,735000.0,299.0,1800000.0,20000.0,190.0,118.0,440.0,559.0,850.0,75.0
3044,Pascoe Vale,32147,756000.0,264.0,1870000.0,445000.0,520000.0,630000.0,895000.0,1315000.0,735000.0,299.0,1800000.0,20000.0,190.0,118.0,440.0,559.0,850.0,75.0
3792,The Patch,39857,880000.0,13.0,1485000.0,241000.0,241000.0,720000.0,1300000.0,1485000.0,790000.0,18.0,1890000.0,550000.0,1.0,,,6.0,600.0,275.0
3197,Patterson Lakes,32277,915000.0,137.0,3950000.0,480000.0,558000.0,759000.0,1220000.0,2155000.0,900000.0,178.0,4150000.0,275000.0,28.0,14.0,530.0,101.0,1600.0,340.0
3090,Plenty,32887,1301000.0,23.0,3180000.0,680000.0,708000.0,959000.0,1700000.0,2900000.0,1470000.0,37.0,3098000.0,595000.0,7.0,4.0,,3.0,580.0,430.0
3030,Point Cook,32927,650000.0,18.0,1682000.0,533000.0,533000.0,592000.0,790000.0,1682000.0,735000.0,53.0,2100000.0,145000.0,6.0,1.0,385.0,67.0,900.0,280.0
3207,Port Melbourne,33267,1525000.0,159.0,4025000.0,700000.0,902000.0,1200000.0,1858000.0,2780000.0,1543000.0,175.0,5300000.0,419000.0,123.0,68.0,743.0,429.0,2200.0,320.0
